latitude,longitude,topo
degrees_north,degrees_east,meters
43.875,-71.025,474
43.875,-71.01666667,480
43.875,-71.00833333,454
43.875,-71,370
43.86666667,-71.9,235
43.86666667,-71.89166667,318
43.86666667,-71.88333333,430
43.86666667,-71.875,477
43.86666667,-71.86666667,618
43.86666667,-71.85833333,752
43.86666667,-71.85,776
43.86666667,-71.84166667,692
43.86666667,-71.83333333,624
43.86666667,-71.825,525
43.86666667,-71.81666667,424
43.86666667,-71.80833333,408
43.86666667,-71.8,405
43.86666667,-71.79166667,443
43.86666667,-71.78333333,500
43.86666667,-71.775,518
43.86666667,-71.76666667,518
43.86666667,-71.75833333,464
43.86666667,-71.75,454
43.86666667,-71.74166667,517
43.86666667,-71.73333333,471
43.86666667,-71.725,457
43.86666667,-71.71666667,428
43.86666667,-71.70833333,381
43.86666667,-71.7,296
43.86666667,-71.69166667,237
43.86666667,-71.68333333,238
43.86666667,-71.675,226
43.86666667,-71.66666667,174
43.86666667,-71.65833333,195
43.86666667,-71.65,268
43.86666667,-71.64166667,235
43.86666667,-71.63333333,223
43.86666667,-71.625,301
43.86666667,-71.61666667,429
43.86666667,-71.60833333,421
43.86666667,-71.6,500
43.86666667,-71.59166667,503
43.86666667,-71.58333333,452
43.86666667,-71.575,445
43.86666667,-71.56666667,555
43.86666667,-71.55833333,619
43.86666667,-71.55,509
43.86666667,-71.54166667,462
43.86666667,-71.53333333,471
43.86666667,-71.525,521
43.86666667,-71.51666667,480
43.86666667,-71.50833333,494
43.86666667,-71.5,471
43.86666667,-71.49166667,458
43.86666667,-71.48333333,434
43.86666667,-71.475,446
43.86666667,-71.46666667,498
43.86666667,-71.45833333,404
43.86666667,-71.45,308
43.86666667,-71.44166667,291
43.86666667,-71.43333333,284
43.86666667,-71.425,278
43.86666667,-71.41666667,263
43.86666667,-71.40833333,251
43.86666667,-71.4,235
43.86666667,-71.39166667,231
43.86666667,-71.38333333,233
43.86666667,-71.375,252
43.86666667,-71.36666667,260
43.86666667,-71.35833333,274
43.86666667,-71.35,277
43.86666667,-71.34166667,250
43.86666667,-71.33333333,220
43.86666667,-71.325,197
43.86666667,-71.31666667,218
43.86666667,-71.30833333,265
43.86666667,-71.3,289
43.86666667,-71.29166667,260
43.86666667,-71.28333333,210
43.86666667,-71.275,172
43.86666667,-71.26666667,167
43.86666667,-71.25833333,178
43.86666667,-71.25,233
43.86666667,-71.24166667,236
43.86666667,-71.23333333,225
43.86666667,-71.225,216
43.86666667,-71.21666667,183
43.86666667,-71.20833333,146
43.86666667,-71.2,156
43.86666667,-71.19166667,156
43.86666667,-71.18333333,143
43.86666667,-71.175,140
43.86666667,-71.16666667,155
43.86666667,-71.15833333,152
43.86666667,-71.15,173
43.86666667,-71.14166667,228
43.86666667,-71.13333333,292
43.86666667,-71.125,331
43.86666667,-71.11666667,300
43.86666667,-71.10833333,292
43.86666667,-71.1,213
43.86666667,-71.09166667,154
43.86666667,-71.08333333,213
43.86666667,-71.075,256
43.86666667,-71.06666667,218
43.86666667,-71.05833333,243
43.86666667,-71.05,306
43.86666667,-71.04166667,341
43.86666667,-71.03333333,378
43.86666667,-71.025,408
43.86666667,-71.01666667,466
43.86666667,-71.00833333,422
43.86666667,-71,299
43.85833333,-71.9,246
43.85833333,-71.89166667,258
43.85833333,-71.88333333,329
43.85833333,-71.875,400
43.85833333,-71.86666667,504
43.85833333,-71.85833333,664
43.85833333,-71.85,685
43.85833333,-71.84166667,617
43.85833333,-71.83333333,585
43.85833333,-71.825,486
43.85833333,-71.81666667,393
43.85833333,-71.80833333,437
43.85833333,-71.8,466
43.85833333,-71.79166667,519
43.85833333,-71.78333333,569
43.85833333,-71.775,615
43.85833333,-71.76666667,571
43.85833333,-71.75833333,499
43.85833333,-71.75,554
43.85833333,-71.74166667,576
43.85833333,-71.73333333,543
43.85833333,-71.725,540
43.85833333,-71.71666667,513
43.85833333,-71.70833333,474
43.85833333,-71.7,362
43.85833333,-71.69166667,279
43.85833333,-71.68333333,230
43.85833333,-71.675,220
43.85833333,-71.66666667,174
43.85833333,-71.65833333,175
43.85833333,-71.65,223
43.85833333,-71.64166667,210
43.85833333,-71.63333333,235
43.85833333,-71.625,322
43.85833333,-71.61666667,385
43.85833333,-71.60833333,446
43.85833333,-71.6,530
43.85833333,-71.59166667,643
43.85833333,-71.58333333,661
43.85833333,-71.575,655
43.85833333,-71.56666667,667
43.85833333,-71.55833333,688
43.85833333,-71.55,492
43.85833333,-71.54166667,441
43.85833333,-71.53333333,434
43.85833333,-71.525,464
43.85833333,-71.51666667,447
43.85833333,-71.50833333,460
43.85833333,-71.5,461
43.85833333,-71.49166667,499
43.85833333,-71.48333333,541
43.85833333,-71.475,533
43.85833333,-71.46666667,485
43.85833333,-71.45833333,379
43.85833333,-71.45,315
43.85833333,-71.44166667,303
43.85833333,-71.43333333,344
43.85833333,-71.425,355
43.85833333,-71.41666667,318
43.85833333,-71.40833333,265
43.85833333,-71.4,239
43.85833333,-71.39166667,244
43.85833333,-71.38333333,244
43.85833333,-71.375,223
43.85833333,-71.36666667,212
43.85833333,-71.35833333,229
43.85833333,-71.35,260
43.85833333,-71.34166667,277
43.85833333,-71.33333333,263
43.85833333,-71.325,213
43.85833333,-71.31666667,176
43.85833333,-71.30833333,172
43.85833333,-71.3,173
43.85833333,-71.29166667,189
43.85833333,-71.28333333,182
43.85833333,-71.275,160
43.85833333,-71.26666667,156
43.85833333,-71.25833333,166
43.85833333,-71.25,188
43.85833333,-71.24166667,176
43.85833333,-71.23333333,173
43.85833333,-71.225,167
43.85833333,-71.21666667,167
43.85833333,-71.20833333,148
43.85833333,-71.2,150
43.85833333,-71.19166667,154
43.85833333,-71.18333333,153
43.85833333,-71.175,140
43.85833333,-71.16666667,164
43.85833333,-71.15833333,168
43.85833333,-71.15,159
43.85833333,-71.14166667,247
43.85833333,-71.13333333,366
43.85833333,-71.125,315
43.85833333,-71.11666667,301
43.85833333,-71.10833333,219
43.85833333,-71.1,148
43.85833333,-71.09166667,164
43.85833333,-71.08333333,208
43.85833333,-71.075,207
43.85833333,-71.06666667,221
43.85833333,-71.05833333,254
43.85833333,-71.05,340
43.85833333,-71.04166667,373
43.85833333,-71.03333333,325
43.85833333,-71.025,294
43.85833333,-71.01666667,330
43.85833333,-71.00833333,354
43.85833333,-71,287
43.85,-71.9,201
43.85,-71.89166667,221
43.85,-71.88333333,266
43.85,-71.875,320
43.85,-71.86666667,437
43.85,-71.85833333,614
43.85,-71.85,677
43.85,-71.84166667,644
43.85,-71.83333333,587
43.85,-71.825,470
43.85,-71.81666667,347
43.85,-71.80833333,435
43.85,-71.8,512
43.85,-71.79166667,590
43.85,-71.78333333,721
43.85,-71.775,785
43.85,-71.76666667,680
43.85,-71.75833333,628
43.85,-71.75,550
43.85,-71.74166667,461
43.85,-71.73333333,526
43.85,-71.725,598
43.85,-71.71666667,567
43.85,-71.70833333,473
43.85,-71.7,379
43.85,-71.69166667,345
43.85,-71.68333333,282
43.85,-71.675,230
43.85,-71.66666667,179
43.85,-71.65833333,174
43.85,-71.65,174
43.85,-71.64166667,204
43.85,-71.63333333,311
43.85,-71.625,322
43.85,-71.61666667,386
43.85,-71.60833333,549
43.85,-71.6,634
43.85,-71.59166667,648
43.85,-71.58333333,620
43.85,-71.575,602
43.85,-71.56666667,581
43.85,-71.55833333,615
43.85,-71.55,510
43.85,-71.54166667,416
43.85,-71.53333333,410
43.85,-71.525,422
43.85,-71.51666667,472
43.85,-71.50833333,574
43.85,-71.5,585
43.85,-71.49166667,606
43.85,-71.48333333,704
43.85,-71.475,699
43.85,-71.46666667,483
43.85,-71.45833333,336
43.85,-71.45,294
43.85,-71.44166667,279
43.85,-71.43333333,293
43.85,-71.425,331
43.85,-71.41666667,309
43.85,-71.40833333,278
43.85,-71.4,234
43.85,-71.39166667,212
43.85,-71.38333333,215
43.85,-71.375,209
43.85,-71.36666667,204
43.85,-71.35833333,196
43.85,-71.35,194
43.85,-71.34166667,209
43.85,-71.33333333,234
43.85,-71.325,229
43.85,-71.31666667,224
43.85,-71.30833333,251
43.85,-71.3,209
43.85,-71.29166667,174
43.85,-71.28333333,160
43.85,-71.275,157
43.85,-71.26666667,151
43.85,-71.25833333,152
43.85,-71.25,163
43.85,-71.24166667,149
43.85,-71.23333333,152
43.85,-71.225,167
43.85,-71.21666667,155
43.85,-71.20833333,144
43.85,-71.2,150
43.85,-71.19166667,150
43.85,-71.18333333,150
43.85,-71.175,149
43.85,-71.16666667,186
43.85,-71.15833333,222
43.85,-71.15,168
43.85,-71.14166667,216
43.85,-71.13333333,262
43.85,-71.125,242
43.85,-71.11666667,266
43.85,-71.10833333,211
43.85,-71.1,136
43.85,-71.09166667,179
43.85,-71.08333333,240
43.85,-71.075,241
43.85,-71.06666667,300
43.85,-71.05833333,348
43.85,-71.05,359
43.85,-71.04166667,298
43.85,-71.03333333,269
43.85,-71.025,250
43.85,-71.01666667,299
43.85,-71.00833333,331
43.85,-71,264
43.84166667,-71.9,181
43.84166667,-71.89166667,197
43.84166667,-71.88333333,227
43.84166667,-71.875,263
43.84166667,-71.86666667,406
43.84166667,-71.85833333,573
43.84166667,-71.85,676
43.84166667,-71.84166667,617
43.84166667,-71.83333333,483
43.84166667,-71.825,356
43.84166667,-71.81666667,304
43.84166667,-71.80833333,415
43.84166667,-71.8,550
43.84166667,-71.79166667,701
43.84166667,-71.78333333,798
43.84166667,-71.775,734
43.84166667,-71.76666667,598
43.84166667,-71.75833333,511
43.84166667,-71.75,442
43.84166667,-71.74166667,406
43.84166667,-71.73333333,402
43.84166667,-71.725,442
43.84166667,-71.71666667,479
43.84166667,-71.70833333,423
43.84166667,-71.7,369
43.84166667,-71.69166667,339
43.84166667,-71.68333333,324
43.84166667,-71.675,293
43.84166667,-71.66666667,251
43.84166667,-71.65833333,174
43.84166667,-71.65,175
43.84166667,-71.64166667,265
43.84166667,-71.63333333,332
43.84166667,-71.625,346
43.84166667,-71.61666667,483
43.84166667,-71.60833333,481
43.84166667,-71.6,509
43.84166667,-71.59166667,430
43.84166667,-71.58333333,451
43.84166667,-71.575,437
43.84166667,-71.56666667,465
43.84166667,-71.55833333,421
43.84166667,-71.55,420
43.84166667,-71.54166667,402
43.84166667,-71.53333333,480
43.84166667,-71.525,533
43.84166667,-71.51666667,473
43.84166667,-71.50833333,563
43.84166667,-71.5,626
43.84166667,-71.49166667,548
43.84166667,-71.48333333,543
43.84166667,-71.475,487
43.84166667,-71.46666667,348
43.84166667,-71.45833333,290
43.84166667,-71.45,258
43.84166667,-71.44166667,242
43.84166667,-71.43333333,234
43.84166667,-71.425,233
43.84166667,-71.41666667,241
43.84166667,-71.40833333,229
43.84166667,-71.4,209
43.84166667,-71.39166667,194
43.84166667,-71.38333333,186
43.84166667,-71.375,186
43.84166667,-71.36666667,192
43.84166667,-71.35833333,193
43.84166667,-71.35,183
43.84166667,-71.34166667,185
43.84166667,-71.33333333,190
43.84166667,-71.325,195
43.84166667,-71.31666667,210
43.84166667,-71.30833333,248
43.84166667,-71.3,253
43.84166667,-71.29166667,220
43.84166667,-71.28333333,185
43.84166667,-71.275,158
43.84166667,-71.26666667,149
43.84166667,-71.25833333,140
43.84166667,-71.25,143
43.84166667,-71.24166667,149
43.84166667,-71.23333333,147
43.84166667,-71.225,138
43.84166667,-71.21666667,149
43.84166667,-71.20833333,137
43.84166667,-71.2,146
43.84166667,-71.19166667,143
43.84166667,-71.18333333,144
43.84166667,-71.175,147
43.84166667,-71.16666667,185
43.84166667,-71.15833333,222
43.84166667,-71.15,176
43.84166667,-71.14166667,185
43.84166667,-71.13333333,213
43.84166667,-71.125,238
43.84166667,-71.11666667,185
43.84166667,-71.10833333,207
43.84166667,-71.1,144
43.84166667,-71.09166667,158
43.84166667,-71.08333333,186
43.84166667,-71.075,215
43.84166667,-71.06666667,274
43.84166667,-71.05833333,334
43.84166667,-71.05,326
43.84166667,-71.04166667,252
43.84166667,-71.03333333,227
43.84166667,-71.025,300
43.84166667,-71.01666667,320
43.84166667,-71.00833333,368
43.84166667,-71,396
43.83333333,-71.9,193
43.83333333,-71.89166667,199
43.83333333,-71.88333333,182
43.83333333,-71.875,205
43.83333333,-71.86666667,415
43.83333333,-71.85833333,494
43.83333333,-71.85,582
43.83333333,-71.84166667,543
43.83333333,-71.83333333,454
43.83333333,-71.825,347
43.83333333,-71.81666667,259
43.83333333,-71.80833333,321
43.83333333,-71.8,454
43.83333333,-71.79166667,619
43.83333333,-71.78333333,728
43.83333333,-71.775,666
43.83333333,-71.76666667,499
43.83333333,-71.75833333,402
43.83333333,-71.75,332
43.83333333,-71.74166667,301
43.83333333,-71.73333333,297
43.83333333,-71.725,305
43.83333333,-71.71666667,345
43.83333333,-71.70833333,429
43.83333333,-71.7,445
43.83333333,-71.69166667,385
43.83333333,-71.68333333,361
43.83333333,-71.675,304
43.83333333,-71.66666667,199
43.83333333,-71.65833333,167
43.83333333,-71.65,193
43.83333333,-71.64166667,271
43.83333333,-71.63333333,272
43.83333333,-71.625,330
43.83333333,-71.61666667,414
43.83333333,-71.60833333,333
43.83333333,-71.6,315
43.83333333,-71.59166667,317
43.83333333,-71.58333333,346
43.83333333,-71.575,360
43.83333333,-71.56666667,386
43.83333333,-71.55833333,465
43.83333333,-71.55,438
43.83333333,-71.54166667,390
43.83333333,-71.53333333,454
43.83333333,-71.525,526
43.83333333,-71.51666667,522
43.83333333,-71.50833333,456
43.83333333,-71.5,416
43.83333333,-71.49166667,328
43.83333333,-71.48333333,313
43.83333333,-71.475,307
43.83333333,-71.46666667,269
43.83333333,-71.45833333,251
43.83333333,-71.45,242
43.83333333,-71.44166667,250
43.83333333,-71.43333333,259
43.83333333,-71.425,230
43.83333333,-71.41666667,215
43.83333333,-71.40833333,215
43.83333333,-71.4,202
43.83333333,-71.39166667,194
43.83333333,-71.38333333,196
43.83333333,-71.375,190
43.83333333,-71.36666667,187
43.83333333,-71.35833333,187
43.83333333,-71.35,184
43.83333333,-71.34166667,180
43.83333333,-71.33333333,182
43.83333333,-71.325,188
43.83333333,-71.31666667,198
43.83333333,-71.30833333,202
43.83333333,-71.3,182
43.83333333,-71.29166667,174
43.83333333,-71.28333333,169
43.83333333,-71.275,159
43.83333333,-71.26666667,153
43.83333333,-71.25833333,141
43.83333333,-71.25,138
43.83333333,-71.24166667,138
43.83333333,-71.23333333,136
43.83333333,-71.225,141
43.83333333,-71.21666667,139
43.83333333,-71.20833333,137
43.83333333,-71.2,137
43.83333333,-71.19166667,142
43.83333333,-71.18333333,140
43.83333333,-71.175,140
43.83333333,-71.16666667,159
43.83333333,-71.15833333,200
43.83333333,-71.15,197
43.83333333,-71.14166667,156
43.83333333,-71.13333333,197
43.83333333,-71.125,193
43.83333333,-71.11666667,153
43.83333333,-71.10833333,137
43.83333333,-71.1,144
43.83333333,-71.09166667,161
43.83333333,-71.08333333,160
43.83333333,-71.075,183
43.83333333,-71.06666667,250
43.83333333,-71.05833333,304
43.83333333,-71.05,265
43.83333333,-71.04166667,194
43.83333333,-71.03333333,226
43.83333333,-71.025,276
43.83333333,-71.01666667,262
43.83333333,-71.00833333,303
43.83333333,-71,362
43.825,-71.9,196
43.825,-71.89166667,208
43.825,-71.88333333,192
43.825,-71.875,184
43.825,-71.86666667,280
43.825,-71.85833333,395
43.825,-71.85,430
43.825,-71.84166667,503
43.825,-71.83333333,448
43.825,-71.825,303
43.825,-71.81666667,213
43.825,-71.80833333,244
43.825,-71.8,339
43.825,-71.79166667,528
43.825,-71.78333333,543
43.825,-71.775,570
43.825,-71.76666667,452
43.825,-71.75833333,347
43.825,-71.75,287
43.825,-71.74166667,271
43.825,-71.73333333,269
43.825,-71.725,271
43.825,-71.71666667,296
43.825,-71.70833333,408
43.825,-71.7,353
43.825,-71.69166667,390
43.825,-71.68333333,312
43.825,-71.675,243
43.825,-71.66666667,179
43.825,-71.65833333,197
43.825,-71.65,210
43.825,-71.64166667,238
43.825,-71.63333333,236
43.825,-71.625,253
43.825,-71.61666667,311
43.825,-71.60833333,292
43.825,-71.6,293
43.825,-71.59166667,326
43.825,-71.58333333,371
43.825,-71.575,442
43.825,-71.56666667,486
43.825,-71.55833333,561
43.825,-71.55,603
43.825,-71.54166667,518
43.825,-71.53333333,515
43.825,-71.525,592
43.825,-71.51666667,581
43.825,-71.50833333,497
43.825,-71.5,414
43.825,-71.49166667,285
43.825,-71.48333333,276
43.825,-71.475,292
43.825,-71.46666667,300
43.825,-71.45833333,257
43.825,-71.45,245
43.825,-71.44166667,238
43.825,-71.43333333,246
43.825,-71.425,219
43.825,-71.41666667,215
43.825,-71.40833333,226
43.825,-71.4,204
43.825,-71.39166667,193
43.825,-71.38333333,188
43.825,-71.375,192
43.825,-71.36666667,189
43.825,-71.35833333,208
43.825,-71.35,213
43.825,-71.34166667,201
43.825,-71.33333333,203
43.825,-71.325,221
43.825,-71.31666667,232
43.825,-71.30833333,223
43.825,-71.3,236
43.825,-71.29166667,249
43.825,-71.28333333,255
43.825,-71.275,321
43.825,-71.26666667,298
43.825,-71.25833333,226
43.825,-71.25,191
43.825,-71.24166667,163
43.825,-71.23333333,185
43.825,-71.225,187
43.825,-71.21666667,145
43.825,-71.20833333,134
43.825,-71.2,131
43.825,-71.19166667,135
43.825,-71.18333333,140
43.825,-71.175,140
43.825,-71.16666667,139
43.825,-71.15833333,148
43.825,-71.15,169
43.825,-71.14166667,153
43.825,-71.13333333,147
43.825,-71.125,150
43.825,-71.11666667,139
43.825,-71.10833333,134
43.825,-71.1,145
43.825,-71.09166667,145
43.825,-71.08333333,145
43.825,-71.075,162
43.825,-71.06666667,174
43.825,-71.05833333,213
43.825,-71.05,234
43.825,-71.04166667,165
43.825,-71.03333333,178
43.825,-71.025,208
43.825,-71.01666667,253
43.825,-71.00833333,361
43.825,-71,333
43.81666667,-71.9,241
43.81666667,-71.89166667,217
43.81666667,-71.88333333,230
43.81666667,-71.875,185
43.81666667,-71.86666667,174
43.81666667,-71.85833333,251
43.81666667,-71.85,363
43.81666667,-71.84166667,461
43.81666667,-71.83333333,354
43.81666667,-71.825,221
43.81666667,-71.81666667,197
43.81666667,-71.80833333,234
43.81666667,-71.8,311
43.81666667,-71.79166667,390
43.81666667,-71.78333333,440
43.81666667,-71.775,421
43.81666667,-71.76666667,336
43.81666667,-71.75833333,237
43.81666667,-71.75,239
43.81666667,-71.74166667,283
43.81666667,-71.73333333,277
43.81666667,-71.725,267
43.81666667,-71.71666667,279
43.81666667,-71.70833333,293
43.81666667,-71.7,273
43.81666667,-71.69166667,298
43.81666667,-71.68333333,264
43.81666667,-71.675,197
43.81666667,-71.66666667,177
43.81666667,-71.65833333,196
43.81666667,-71.65,246
43.81666667,-71.64166667,293
43.81666667,-71.63333333,317
43.81666667,-71.625,259
43.81666667,-71.61666667,245
43.81666667,-71.60833333,282
43.81666667,-71.6,285
43.81666667,-71.59166667,390
43.81666667,-71.58333333,459
43.81666667,-71.575,498
